1.76665e+10	8.60972e-05	0.00573842
1.80324e+10	7.9157e-05	0.00557498
1.84221e+10	7.24226e-05	0.00540792
1.88318e+10	6.59528e-05	0.00523836
1.92639e+10	5.97939e-05	0.00506732
1.97213e+10	5.39394e-05	0.0048945
2.02074e+10	4.83834e-05	0.00471956
2.07264e+10	4.312e-05	0.00454208
2.12834e+10	3.81437e-05	0.00436161
2.18849e+10	3.34495e-05	0.0041776
2.25393e+10	2.9033e-05	0.00398937
2.32574e+10	2.48904e-05	0.00379612
2.40542e+10	2.10187e-05	0.00359682
2.49506e+10	1.74155e-05	0.00339019
2.56724e+10	1.45613e-05	0.00320769
2.64146e+10	1.23883e-05	0.00305397
2.7181e+10	1.04906e-05	0.00290639
2.78738e+10	8.93284e-06	0.00277357
2.85901e+10	7.64453e-06	0.00265415
2.93347e+10	6.50536e-06	0.0025392
3.02407e+10	5.39312e-06	0.00241999
3.12287e+10	4.22818e-06	0.00229711
3.20349e+10	3.4592e-06	0.00219315
3.29351e+10	2.75652e-06	0.00210482
3.38987e+10	2.28394e-06	0.00201821
3.53324e+10	1.7815e-06	0.00191925
3.68293e+10	1.39984e-06	0.00181299
3.83686e+10	1.11726e-06	0.0017165
4.05546e+10	7.92176e-07	0.00161508
4.28827e+10	6.27022e-07	0.00150968
4.4835e+10	5.11053e-07	0.00142193
4.69287e+10	4.22595e-07	0.00134734
4.9154e+10	3.51946e-07	0.00127581
